#          lgT                    lgLx
-1.350006675895964570e+00 -5.037708839807331529e+00
-1.340205725785655888e+00 -4.731887089080482944e+00
-1.369728020694028991e+00 -4.967451050838985971e+00
-1.155797726740243503e+00 -4.670137934070149655e+00
-1.355803496262579566e+00 -5.191597160179468595e+00
-1.334283733389024729e+00 -4.828512660206686569e+00
-1.330712062724820566e+00 -4.852136237762147530e+00
-1.256169180938452090e+00 -4.622900566426833890e+00
-1.371891043291275425e+00 -4.883215498997378390e+00
-1.224340570986317767e+00 -4.635180262596172440e+00
-1.413166562043077334e+00 -5.115606569658272207e+00
-1.505000978215360607e+00 -5.249180125556899057e+00
-1.323813374429861911e+00 -5.016125275204029954e+00
-1.349415755728597732e+00 -4.914378480635956059e+00
-1.497580701378835588e+00 -5.229399058905366715e+00
-1.228421723122285369e+00 -4.840167181363483451e+00
-1.283032734095972183e+00 -4.417934505196969397e+00
-1.203217365512897041e+00 -4.592516382846815404e+00
-1.190565249998374764e+00 -4.657339732462286719e+00
-1.216741821910715560e+00 -4.613899031317892252e+00
-1.252082984306845725e+00 -5.067336976846765317e+00
-1.214479271237822289e+00 -4.741932962732621881e+00
-1.156673195252856612e+00 -4.398984831247214622e+00
-1.177929678707090089e+00 -4.719985502286665024e+00
-1.267427986397143380e+00 -4.915448622000031520e+00
-1.361267579705096376e+00 -5.298483868556486343e+00
-1.330174017241788187e+00 -4.935382881618969542e+00
-1.218591220983980872e+00 -4.654984775386539653e+00
-1.301534544731222320e+00 -4.689486722193233703e+00
-1.249821923199148310e+00 -4.395271928130988215e+00
-1.394689130253828013e+00 -4.996349832350857945e+00
-1.264659434184657760e+00 -4.653325491959671822e+00
-1.347871791159181987e+00 -5.096182041074890812e+00
-1.333164661492207914e+00 -4.981606267779591590e+00
-1.223514209556261445e+00 -4.804186038822124694e+00
-1.249957022808089846e+00 -4.752091807939822665e+00
-1.320349390788229105e+00 -5.119094653978255138e+00
-1.113311916904573762e+00 -4.522997197451364748e+00
-1.116298076098544145e+00 -4.373033799996269622e+00
-1.347117590918118779e+00 -5.095690423899842614e+00
-1.331848576270394435e+00 -4.812818299241619968e+00
-1.292405097420146198e+00 -4.773507139199221427e+00
-1.346820729373731984e+00 -4.908831257735815967e+00
-1.500342415952026887e+00 -5.324448192999517993e+00
-1.237820976306812426e+00 -4.688418066474143053e+00
-1.462992198270084421e+00 -5.073835468099422208e+00
-1.262467910259830628e+00 -4.933290053261393027e+00
-1.268634969494127018e+00 -4.856709651520596083e+00
-1.256554934148478520e+00 -4.537294894323137484e+00
-1.297063980401592209e+00 -4.711390994110805863e+00
-1.233902304105435999e+00 -4.891664573866863819e+00
-1.293570568169505774e+00 -4.824998431268574528e+00
-1.356581710132041874e+00 -4.890396537476847882e+00
-1.124556034644326186e+00 -4.573624863148842756e+00
-1.308353948094040931e+00 -4.866540475761212292e+00
-1.320573917782239537e+00 -4.746767819529717158e+00
-1.372955184484456304e+00 -4.906852191286700915e+00
-1.280708302207166360e+00 -4.582032250904573445e+00
-1.245709961798168175e+00 -4.667082705528030395e+00
-1.386955279463133905e+00 -5.144913644235568739e+00
-1.195022530874882083e+00 -4.401389776344407423e+00
-1.356159167361124407e+00 -4.924038939123806635e+00
-1.200720838049720296e+00 -4.595064984479692249e+00
-1.287616326953215706e+00 -4.865105625664639000e+00
-1.334145891392215066e+00 -4.758198733844947625e+00
-1.156549554374724176e+00 -4.587257660034617324e+00
-1.313676181115224662e+00 -4.828953248549154864e+00
-1.435161015765764825e+00 -5.099133514259195366e+00
-1.234075246002271031e+00 -4.758440438100865144e+00
-1.279470354457416859e+00 -4.972450580547645771e+00
-1.432974448499515496e+00 -4.985784228584186017e+00
-1.199109857692557179e+00 -4.288700560299874454e+00
-1.254857212877879880e+00 -4.844130096835487009e+00
-1.457060444719737724e+00 -5.322417450256585525e+00
-1.348623265619728784e+00 -4.968255549374390512e+00
-1.279601212580064651e+00 -4.841735357862592792e+00
-1.177378257053915078e+00 -4.541624442907229664e+00
-1.333825374333044600e+00 -4.802690109481634551e+00
-1.290099497012986207e+00 -4.960337374231387209e+00
-1.366395785314716393e+00 -4.982832285084088930e+00
-1.478161444052322082e+00 -5.258966547384256174e+00
-1.372439313921821391e+00 -4.998078887223451616e+00
-1.353249993804862994e+00 -4.756723483282240927e+00
-1.430277327678220356e+00 -5.095175103619128620e+00
-1.466408582201512933e+00 -4.918869353409409229e+00
-1.195373870093478841e+00 -4.200578391187627325e+00
-1.288175906665051995e+00 -4.845424932823485520e+00
-1.284608829591797896e+00 -4.896864440337359348e+00
-1.240668848163044791e+00 -4.275477802055119625e+00
-1.563658760755134880e+00 -5.387983399112761695e+00
-1.243737393564092741e+00 -4.495666936439578265e+00
-1.375869615749969022e+00 -5.117685525976773064e+00
-1.293038203440350475e+00 -4.655153080363775508e+00
-1.395378431110601891e+00 -5.048815911377225518e+00
-1.263572298767742019e+00 -4.642135530496312334e+00
-1.310667315397118893e+00 -4.708960069781491065e+00
-1.224079874358904085e+00 -4.427973892677043999e+00
-1.271398964168320100e+00 -4.792614657567678904e+00
-1.405737381836228872e+00 -5.211131725118912428e+00
-1.347115054910168475e+00 -5.012955713488600473e+00
-1.204161802648031632e+00 -4.854145543381214623e+00
-1.285821396794486260e+00 -4.534655579821932569e+00
-1.289087556527700018e+00 -4.860683227996500655e+00
-1.295632320798180803e+00 -4.640227565829349032e+00
-1.289251312684456696e+00 -4.876377000563995701e+00
-1.390092075140854533e+00 -4.992358649496715373e+00
-1.371611747081186383e+00 -5.077191514902885672e+00
-1.445173530202080503e+00 -5.226896579273169863e+00
-1.301860822535138018e+00 -4.735738226662048689e+00
-1.503858406117551283e+00 -5.307396242046773516e+00
-1.367046029091212311e+00 -4.636215567369747603e+00
-1.285661149070254750e+00 -4.804125859065886850e+00
-1.472964755379631674e+00 -5.119958586287141067e+00
-1.230562091929347179e+00 -4.720287212427285439e+00
-1.279562460811808799e+00 -4.944693438192054202e+00
-1.379709109278238754e+00 -5.288411408256391333e+00
-1.158641041638651004e+00 -4.694969232379383683e+00
-1.322556395820344566e+00 -4.875545172351067436e+00
-1.312528829606330438e+00 -4.793858122400305177e+00
-1.291924095559975116e+00 -4.763690800933849445e+00
-1.264420166297077763e+00 -4.750422944279204529e+00
-1.209682766995040737e+00 -4.651872253324699003e+00
-1.288636687275465542e+00 -4.586343685991528751e+00
-1.158182978606954405e+00 -4.782429550945100694e+00
-1.350992941482485943e+00 -4.966490092225442687e+00
-1.310311798384720783e+00 -4.660118184424511867e+00
-1.425043681848932264e+00 -5.219012749463197487e+00
-1.328365562215461093e+00 -4.898460199311853280e+00
-1.323256398602384865e+00 -4.945960629072233772e+00
-1.427576256544352606e+00 -5.170368762065166379e+00
-1.301229059704269941e+00 -4.904906840604273732e+00
-1.291318512031693233e+00 -4.844605919652902770e+00
-1.395958447259393553e+00 -5.225787083130748023e+00
-1.240678317904938988e+00 -4.717113277580731179e+00
-1.303060570255395012e+00 -4.854300652560620044e+00
-1.285507900173212370e+00 -5.014694339863702943e+00
-1.287771232301500923e+00 -5.029235981027092350e+00
-1.290266399645172868e+00 -4.804401102528517598e+00
-1.334753292423389359e+00 -5.000331003307691979e+00
-1.328434542081774694e+00 -5.009464140887380346e+00
-1.517709572434035259e+00 -5.336371804418928555e+00
-1.350830997166938330e+00 -4.979346670123282692e+00
-1.473663801683410712e+00 -5.073554653411468607e+00
-1.220044242190887251e+00 -4.747209065562583596e+00
-1.345429356726012049e+00 -4.836809356790137571e+00
-1.218145867954441242e+00 -4.639781889503024281e+00
-1.297325078145208366e+00 -4.917086086207175910e+00
-1.170502921234295002e+00 -4.674550723477039149e+00
-1.548695414874810217e+00 -5.552360278142240979e+00
-1.509389175637027458e+00 -5.330932908841147899e+00
-1.195873183728080713e+00 -4.581711934379327111e+00
-1.463098168272356947e+00 -5.249422299764005651e+00
-1.212051448409113608e+00 -4.679894456888037624e+00
-1.313915890689062449e+00 -4.877079320019154451e+00
-1.238406097763125713e+00 -4.862181024410618946e+00
-1.262716638744954878e+00 -4.589473671864064741e+00
-1.499173866389006848e+00 -5.236070985931415400e+00
-1.436269385065714443e+00 -5.125133191267616795e+00
-1.336500321184122209e+00 -4.884357889534222785e+00
-1.524584422124753535e+00 -5.402837278091611850e+00
-1.311734612168665493e+00 -4.772859822475480129e+00
-1.290762937707055524e+00 -4.704425543786737940e+00
-1.154178006129668033e+00 -4.448682280641190978e+00
-1.245512906622357141e+00 -4.607723609012475130e+00
-1.500938904061740464e+00 -5.282534611592146767e+00
-1.351722595559034179e+00 -5.088149982191348286e+00
-1.412398059574041520e+00 -4.957540805777186144e+00
-1.302879155543176459e+00 -4.925596339581893801e+00
-1.271891017342473340e+00 -4.782556042876725755e+00
-1.470164099437337057e+00 -5.303810340310786131e+00
-1.253179580479896860e+00 -4.690319977710455390e+00
-1.253425890171421697e+00 -4.568114907898433330e+00
-1.270072410464739621e+00 -4.955925311559417068e+00
-1.244766443993990501e+00 -4.860622004637566995e+00
-1.376004999681658569e+00 -4.972583743418864444e+00
-1.266707311944468284e+00 -4.471857627181857531e+00
-1.276758410331771287e+00 -4.774257885565956094e+00
-1.178070922188917846e+00 -4.602071450401156838e+00
-1.333809522623397026e+00 -4.926307144611882016e+00
-1.286474921265573945e+00 -4.904218552371221840e+00
-1.249183955653012434e+00 -4.743855130729818903e+00
-1.305518136192568734e+00 -5.100574779290566241e+00
-1.557572967378951123e+00 -5.451267281000290232e+00
-1.298386349194523559e+00 -4.967620379094574545e+00
-1.468268599223789828e+00 -5.441617757202631189e+00
-1.175472623699394426e+00 -4.541739780296100371e+00
-1.382626937864437133e+00 -5.029779751591884285e+00
-1.238796577375363084e+00 -4.457601283421273486e+00
-1.201601277390828226e+00 -4.726049091744983777e+00
-1.330445974637112228e+00 -4.975686048665497907e+00
-1.541397187606746710e+00 -5.265010468659316878e+00
-1.350791461073735933e+00 -4.823868424159803325e+00
-1.206371944646368766e+00 -4.630629470528194958e+00
-1.301440760836501287e+00 -4.693973205734774723e+00
-1.479662533374522360e+00 -5.143033734754553166e+00
-1.520465304771581483e+00 -5.311959786460929145e+00
-1.308652809487977686e+00 -4.866418702147769615e+00
-1.420021494664742701e+00 -5.029025313885812309e+00
-1.363467198477506193e+00 -5.008120920875930970e+00
-1.279892444950719410e+00 -4.753364155219667708e+00
-1.373586520311711467e+00 -5.251716677425944724e+00
-1.478048336447858713e+00 -5.460388366708261998e+00
-1.217570166373247664e+00 -4.584922985483957270e+00
-1.255560404253131424e+00 -4.786636591572908550e+00
-1.181075903841381614e+00 -4.810074763190450575e+00
-1.298136349906739984e+00 -4.930825695356844562e+00
-1.377277305867113721e+00 -5.329531699666585354e+00
-1.242837011601681807e+00 -4.611452688358149921e+00
-1.532479552954241431e+00 -5.484358479567596589e+00
-1.251171113534653268e+00 -4.727901695911523205e+00
-1.227725238809762365e+00 -4.683687303254902012e+00
-1.405855613004683979e+00 -4.960000892642717929e+00
-1.508302317913064572e+00 -5.442379362169865509e+00
-1.463072321358118266e+00 -5.218645323472585140e+00
-1.234340534266679112e+00 -4.772510066188733191e+00
-1.271475772707131080e+00 -4.711779053388353233e+00
-1.367192486934825091e+00 -5.025306653596329554e+00
-1.136978266904155932e+00 -4.635236451990357942e+00
-1.389164156774067127e+00 -4.886164371327889278e+00
-1.296188335660168001e+00 -4.615779343375532306e+00
-1.429933358262823084e+00 -5.096693925404988335e+00
-1.349501290570144452e+00 -4.960049435024821207e+00
-1.368741884658923436e+00 -4.904494999733626237e+00
-1.253618392502327872e+00 -4.988835756314642822e+00
-1.322940021353124163e+00 -4.730005214462891239e+00
-1.337791668177854554e+00 -4.586279309509428970e+00
-1.370329368186157248e+00 -5.077298027582642703e+00
-1.353421536037304973e+00 -4.927927808594231962e+00
-1.298675869448446374e+00 -4.786651324114620465e+00
-1.347338521979271730e+00 -4.849801225133028026e+00
-1.165649977951587424e+00 -4.509258632234285358e+00
-1.415808889148643779e+00 -5.169282241407978873e+00
-1.205667545285672437e+00 -4.796069796452733236e+00
-1.222470153838423057e+00 -4.753510836445789423e+00
-1.443984793094954977e+00 -5.073049963923410566e+00
-1.581726160932045433e+00 -5.508058553764048959e+00
-1.349178645244258457e+00 -4.974897370548698738e+00
-1.266634032085695472e+00 -4.987340667077027945e+00
-1.236711400412981776e+00 -4.469308856124760254e+00
-1.556650595889054856e+00 -5.516399782697463117e+00
-1.306506516065263579e+00 -4.800576283859395055e+00
-1.327284729189583956e+00 -4.917225044944394163e+00
-1.392393988149410733e+00 -4.972499146991420815e+00
-1.233410142450509950e+00 -4.829284315771490199e+00
-1.324622989972940479e+00 -5.051733538183118988e+00
-1.154571241250071267e+00 -4.395379555324119281e+00
-1.304848100264022648e+00 -4.851704137352360391e+00
-1.273397540799222849e+00 -4.848725636756534563e+00
-1.434064576203031960e+00 -5.129128296385224495e+00
-1.303821548555862853e+00 -4.945311702972043477e+00
-1.410491626435547596e+00 -5.302691577705569870e+00
-1.386743507687144605e+00 -5.203129414070867043e+00
-1.354280115660001726e+00 -4.949287827227251135e+00
-1.192669569044724431e+00 -4.851139455200143225e+00
-1.579426780972201128e+00 -5.587464706992584240e+00
-1.234861795152576214e+00 -4.494745684986691359e+00
-1.328954814373198845e+00 -4.790431558314974581e+00
-1.443871035805417646e+00 -5.241817905127481581e+00
-1.316229860883134428e+00 -4.999333127694943535e+00
-1.375898409542984258e+00 -4.830528352777178291e+00
-1.216341753881323040e+00 -4.714348976757944953e+00
-1.285154656362116343e+00 -4.697235789999692379e+00
-1.288617371450040627e+00 -5.149121030725690495e+00
-1.248015719048974015e+00 -4.679346887201734972e+00
-1.324430631897987487e+00 -5.003470746619953502e+00
-1.367964370633431681e+00 -5.056103369066705433e+00
-1.500908642184923814e+00 -5.389118316602607983e+00
-1.381721385219190301e+00 -5.124512585661566533e+00
-1.362497720214569163e+00 -5.007593966409324970e+00
-1.319449421862872951e+00 -5.037158466341595364e+00
-1.454549225001222634e+00 -5.268811391603422045e+00
-1.187208276530772544e+00 -4.406420904341539213e+00
-1.163428795011915096e+00 -4.753769704843763044e+00
-1.429027806486724783e+00 -5.047644230114165076e+00
-1.297855673643701691e+00 -4.803063103314052285e+00
-1.327963570869882259e+00 -4.776560030027061643e+00
-1.241373527033910573e+00 -4.853541366397251089e+00
-1.398786546489127369e+00 -5.041644778285699680e+00
-1.342900721937680064e+00 -4.853535169164924667e+00
-1.177619018345502422e+00 -4.571780422176973779e+00
-1.339053022429659734e+00 -4.964205538890388070e+00
-1.459857738852430975e+00 -5.272280759470352685e+00
-1.237519176447100522e+00 -4.854815662152863531e+00
-1.184081323924069729e+00 -4.672308935725383527e+00
-1.381613960892014381e+00 -5.069604943997527258e+00
-1.292118145481628178e+00 -4.697786003398085164e+00
-1.223605124998464078e+00 -4.548072543799117184e+00
-1.367236917389801798e+00 -5.055363276641486436e+00
-1.341796449045385087e+00 -4.817653630510762675e+00
-1.362112998456477708e+00 -4.980422050376788867e+00
-1.247134748866559173e+00 -4.494870609590529753e+00
-1.251788920036003727e+00 -4.867438422061492354e+00
-1.436884599394080642e+00 -5.349333572146742100e+00
-1.230140201612236028e+00 -5.032532356868997248e+00
-1.422965994370492204e+00 -5.316227408637351104e+00
-1.388263162595450684e+00 -4.757818456659357764e+00
-1.418676040034819952e+00 -5.212107085320782929e+00
-1.434219163747751047e+00 -5.164323965842067210e+00
-1.224718503489750310e+00 -4.748305467999023755e+00
-1.292702056964347923e+00 -4.570664089144789166e+00
-1.454665784816978835e+00 -5.204908102528333025e+00
-1.451560614053520659e+00 -5.118320597957618290e+00
-1.535189797734938244e+00 -5.259066873645095619e+00
-1.489458740370880330e+00 -5.362600098962990280e+00
-1.413118778218730442e+00 -5.117420105069766301e+00
-1.200352534938187388e+00 -4.620014222096889611e+00
-1.428957070299358367e+00 -5.295345511676295303e+00
-1.516152429847316796e+00 -5.514537908311170078e+00
-1.429042095404987611e+00 -5.111792160026539911e+00
-1.310682718403433977e+00 -4.915765497638709292e+00
-1.217114034081240082e+00 -4.675923148253666284e+00
-1.481398326342405092e+00 -5.395662999131528359e+00
-1.268156063490651020e+00 -4.428336014997988457e+00
-1.446897944476559283e+00 -5.267245449022147419e+00
-1.315914664284668634e+00 -5.054674886728490080e+00
-1.222444489693158332e+00 -4.684679032363074924e+00
-1.567545045374261869e+00 -5.292697748162137117e+00
-1.242513435905447938e+00 -4.916216122432465419e+00
-1.346408844657847270e+00 -5.023385300858596025e+00
-1.319811590859932160e+00 -4.560640370715321801e+00
-1.284619487463427800e+00 -5.041918274640836195e+00
-1.380237269965325808e+00 -5.186035584924621133e+00
-1.209599069411871897e+00 -4.600345133153115995e+00
-1.227850706124565816e+00 -4.610576610145261434e+00
-1.198488232415268806e+00 -4.608227258576492069e+00
-1.296221839695420819e+00 -5.150154889903802768e+00
-1.261309366341670790e+00 -4.745023114613561077e+00
-1.222206377634671437e+00 -4.791662914806099849e+00
